mbid,artist_mb,artist_lastfm,tags_mb,az_artist,done
17dff070-e6e0-471c-9a77-057b5a20f5e3,Aaron Lines,Aaron Lines,,Aaron Lines,False
91102537-37b5-4809-b19e-fa25cbc6662f,MG,MG,,MG,False
92bf1368-5b9d-4679-894a-b4014882c165,Norman Hutchins,Norman Hutchins,,Norman Hutchins,False
efe4dbcc-513e-4d7b-ac91-cc2c8f7dc40f,XXL,XXL,,XXL,False
c367f536-e5a5-4305-a9b8-2655e2b30b8d,Lee Roy Parnell,Lee Roy Parnell,,Lee Roy Parnell,False
9fab4271-09a4-452d-b0bf-c59f8e5532cb,Mal Blum,Mal Blum,,Mal Blum,False
fdfc7c9b-e1a2-427c-99ec-c03fcdab0a75,Jessica Sanchez,Jessica Sanchez,soul; american idol; america's got talent,Jessica Sanchez,False
38d83dc2-1156-4f11-8d87-64eadc9ace08,GAZIROVKA,GAZIROVKA,,GAZIROVKA,False
fa5da1b7-8e74-48b5-92ee-966322775162,ITSOKTOCRY,ITSOKTOCRY,,ITSOKTOCRY,False
3d507147-a16f-4fbf-a18a-263aff6d78a4,DJ Luke Nasty,DJ Luke Nasty,,DJ Luke Nasty,False
b63b58d7-cb6c-4349-8534-b7d594235630,Emily Kinney,Emily Kinney,,Emily Kinney,False
b99fdd7c-65c7-461e-a485-f31367f286f9,Ryan Caraveo,Ryan Caraveo,,Ryan Caraveo,False
4c4d6532-9404-4b67-8ffd-ab916e7524a9,Hendersin,Hendersin,,Hendersin,False
2505c7b8-4a2e-4177-b30d-0a56115d6dcb,Pietro Lombardi,Pietro Lombardi,,Pietro Lombardi,False
2e1f1a21-9c2b-49e1-b0ab-0061ff019bd3,Walter Hawkins,Walter Hawkins,,Walter Hawkins,False
42a14dc3-c6e8-4fb6-a2f9-0d24afeaad2d,Mabel Matiz,Mabel Matiz,,Mabel Matiz,False
ede5b4e1-38ba-4a4a-bcc8-b816afddb109,Kazzer,Kazzer,,Kazzer,False
e42fe0f0-8573-4d9b-bfca-761d9160b7df,Ricky Blaze,Ricky Blaze,,Ricky Blaze,False
a7aa6f5f-d6b9-4d30-b190-d994d363d405,Charles Kelley,Charles Kelley,country; country pop,Charles Kelley,False
d4eadca0-8a1c-469b-bc1c-c0a7ac2e3e5e,Joakim Molitor,Joakim Molitor,,Joakim Molitor,False
31107661-e4b3-4202-a11e-561aca03e9d7,Mary MacGregor,Mary MacGregor,,Mary MacGregor,False
bc379d52-4611-4c52-88a3-6130af721f50,Project Wyze,Project Wyze,jazz; canadian,Project Wyze,False
9d1c39e9-7dc9-4546-9a80-161fdfe9e98d,Evelina,Evelina,,Evelina,False
ad19960f-6968-4de4-af86-f6ba1f64c9cd,Emily Blunt,Emily Blunt,,Emily Blunt,False
dd0fffb5-de0e-4a4a-a279-e4c52a76f516,Marty Balin,Marty Balin,american; vocalist; singer-songwriter; songwriter; usa; musician,Marty Balin,False
1a8393e2-7cf5-4d7d-98f7-85ed106dc46c,Connie Talbot,Connie Talbot,bgt talent star pop asia beautiful world gravity conniefriends talbot,Connie Talbot,False
b2e4a44e-e105-4325-a085-75d608753f0e,OBLADAET,Obladaet,,OBLADAET,False
10280329-f154-49ec-995c-9fb5fc406cad,Tatarka,Tatarka,,Tatarka,False
587ca259-c2fc-41ba-b64b-7704b92488bf,David Keenan,David Keenan,,David Keenan,False
77c08ffe-df62-4b4d-a63e-5bd778c7fe7d,Harry Hudson,Harry Hudson,,Harry Hudson,False
48652da5-f54c-4f65-9c11-0fc05df18075,TAEMIN,태민,,TAEMIN,False
f09709e6-8505-4d3b-ad18-efaa3d35f9dc,John Rich,John Rich,,John Rich,False
c5460e21-d5e7-4e26-ab4c-ba9c627809f8,Key Glock,Key Glock,,Key Glock,False
758d0165-53e3-44b3-ad25-6cc45d8d6c01,Miss Fortune,Miss Fortune,,Miss Fortune,False
7c6dd452-14fa-47b3-8c0f-1cad57f0c119,Meridian Dan,Meridian Dan,,Meridian Dan,False
d01a2901-1b59-4d2c-b73b-b7734a0b0086,Anna Clendening,Anna Clendening,,Anna Clendening,False
9de7fc7a-b03f-4d97-9629-a3f65829de72,Twilight Force,Twilight Force,power metal,Twilight Force,False
856a3968-26f8-4efd-a09e-ca385f67c300,Hef,Hef,hiphop; nl,Hef,False
04939bc5-3097-49ce-a4c4-c41052558a26,One Sonic Society,one sonic society,,One Sonic Society,False
c013f294-8a5a-48e0-b24c-a20db2042097,Jonna Fraser,Jonna Fraser,,Jonna Fraser,False
28b82b0f-6f81-4b7d-aa52-f53de6c128bd,Sondre Justad,Sondre Justad,,Sondre Justad,False
9b2961a3-6841-480c-855b-00be773550d9,Sara Paxton,Sara Paxton,,Sara Paxton,False
d74266b0-d0d8-4be6-8454-8168a6a03aa0,TIX,Tix,,TIX,False
f1cfb9d1-d356-4462-a26e-147aafb74b02,Nesian Mystik,Nesian Mystik,,Nesian Mystik,False
4af4bd14-67c4-4b0e-91d8-816f99305c66,Hannah Kerr,HANNAH KERR,,Hannah Kerr,False
c8fc9d07-a910-46ea-bbc8-3258395f8aaf,Jack,Jack,alternative rock,Jack,False
e2b0db3d-7b89-4d52-b901-37fc70e98b5d,Area 11,Area 11,alternative rock; indie rock; pop-punk; pop punk; post hardcore; electronic rock; gaijin rock,Area 11,False
3ad91c4e-ef5a-4d7c-99e7-21a8b0c9379d,Danna Paola,Danna Paola,rock; pop; latin,Danna Paola,False
5d1a111d-7fc3-41d5-b996-c2ca08ed76fd,Sianvar,Sianvar,,Sianvar,False
d0b358fa-a79c-4b23-aaba-29c080709417,MoStack,MOSTACK,,MoStack,False
fd2a2e7a-c2fe-4046-963d-a1a5d863015b,Janie Fricke,Janie Fricke,,Janie Fricke,False
5623ae6e-fd11-48d5-8a03-7b2e89d865e3,Mitchell Tenpenny,Mitchell Tenpenny,country,Mitchell Tenpenny,False
869ed7e3-700b-45fc-967c-4154fdb7efd9,Teesy,Teesy,,Teesy,False
8e9ed070-ed81-4c04-9d47-68cf571507cb,LANDMVRKS,LANDMVRKS,,LANDMVRKS,False
c49cb8c4-939d-4812-ad7e-49b17498e9fb,Felix Sandman,FELIX SANDMAN,,Felix Sandman,False
52db2014-77b9-4bb9-8b3f-ac875c7ca73c,Blood Youth,Blood Youth,,Blood Youth,False
eb989393-cd48-445f-9540-8bf0674a2507,Money Boy,Money Boy,,Money Boy,False
3e267517-c4ba-48dd-9c76-8880fba2e024,Kristen Kelly,Kristen Kelly,,Kristen Kelly,False
89fe777e-8d33-411d-9fe9-027f67c1e8f1,Bryant Myers,Bryant Myers,trap; latin urban,Bryant Myers,False
9d4916df-1f64-4469-824c-926817c32bc2,Sam Kim,sam kim,soul,Sam Kim,False
63315ef5-327d-483f-a769-184c51ad1698,Arkarna,Arkarna,,Arkarna,False
e06bff71-3039-40c0-ac7c-75cb8f18efed,Lydia Liza,Lydia Liza,,Lydia Liza,False
73e497cb-7841-4290-966f-95ad93f6bf9d,Devilman,Devilman,,Devilman,False
91b76257-4483-4418-9473-3591d77c0351,Gabbie Hanna,Gabbie Hanna,,Gabbie Hanna,False
fb2146cb-8f2a-4dd3-8966-633481ca80f8,Anfa Rose,Anfa Rose,,Anfa Rose,False
cfbc95aa-4910-40ce-a762-cbb668fa99b6,Luca Brasi,Luca Brasi,,Luca Brasi,False
010e86e0-94f9-4751-9937-0284f1789fb3,Big Baby Tape,Big Baby Tape,,Big Baby Tape,False
2cc6a020-77ab-4687-9c04-31fe25f5d0b3,ADL,ADL,swedish,ADL,False
cf0dbc16-4e24-4957-b5b4-955c8978f690,ATEEZ,ATEEZ,,ATEEZ,False
96d61c0f-4d6d-432e-8db7-05c34177cdf3,Yellow House,Yellow House,,Yellow House,False
853526c9-e022-45d0-a2a1-ebc199df0aa0,Anthony Russo,Anthony Russo,,Anthony Russo,False
24a0345e-ee83-4ab1-94a0-0e84a25dfd5f,SBMG,SBMG,,SBMG,False
dafdcec5-7927-4e58-9825-e55e20b1acb6,Sammy Johns,Sammy Johns,,Sammy Johns,False
aa8600a5-d244-421d-9517-6c4855f3a6c0,Custom,Custom,,Custom,False
872a397c-2d6c-4d13-a41e-4f128f092952,TYuS,Tyus,,TYuS,False
b97a836c-1947-4cb5-b83b-3032c856f8bf,Melii,Melii,,Melii,False
4ee34a4a-b6e0-4ab0-8d37-899e5643f82a,Alice Kristiansen,Alice Kristiansen,,Alice Kristiansen,False
03544183-6112-4ea0-8e90-fc06fbbf76fe,Melanie Amaro,Melanie Amaro,,Melanie Amaro,False
e84eb940-810e-4fa2-a027-373fea779539,Alex Campos,Alex Campos,,Alex Campos,False
bbdad8d0-14b6-4679-9dae-2e00964d8b07,Ulige Numre,Ulige Numre,,Ulige Numre,False
28952331-9511-4f3d-81e9-bf8a873f1188,Melo,Melo,,Melo,False
ac6a425c-35c3-4fd3-bcb6-39075bf2845a,Lil Gnar,LIL GNAR,,Lil Gnar,False
70bec2dc-abfb-4942-b83b-4d286120004c,Elen Levon,Elen Levon,,Elen Levon,False
41225e9f-3b4c-4287-a778-165c65f04be9,David J,David J,alternative rock; post-punk; psychedelic rock; indie folk; gothic rock,David J,False
a7472b5e-9b6e-48a6-b910-37c940487086,Lucky Daye,Lucky Daye,,Lucky Daye,False
c5aae859-7815-4e91-9dd4-4dfb24924161,Arif,Arif,,Arif,False
620e474b-241c-412a-ab43-207b86d6230b,Slank,Slank,,Slank,False
77467723-5d0e-4293-a89b-d230f56eaf50,Mickey Guyton,Mickey Guyton,,Mickey Guyton,False
83385b1c-e98b-42c3-845e-87964b8411e0,Kublai Khan,Kublai Khan,,Kublai Khan,False
8d1078fb-5a43-467c-94f6-1bb019998c9b,Veysel,Veysel,,Veysel,False
de67fa7b-9910-4a52-aaea-ccf5064d3faf,Fredo,Fredo,,Fredo,False
8b169202-0114-462a-8d25-41f842d3ecc7,Legacy,Legacy,,Legacy,False
cd274b59-b2d6-46dd-a3bd-3a0096ece321,Kevin Federline,Kevin Federline,,Kevin Federline,False
c0e02814-abda-4423-8fe7-7fb05fcbcdda,James Durbin,James Durbin,rock; american idol,James Durbin,False
05eb3728-c462-43bd-97d8-86c52d0b347d,Calcutta,Calcutta,,Calcutta,False
7de5c46d-418d-489d-bb44-6aa0db4fa04f,Stars Go Dim,Stars Go Dim,,Stars Go Dim,False
0a3be4e1-9c46-4f95-9075-f137f0bd4249,Hkeem,Hkeem,,Hkeem,False
db914125-2a0f-45f7-81e4-88ca7bc929b5,VaShawn Mitchell,VaShawn Mitchell,,VaShawn Mitchell,False
ec71d3fc-b010-4b66-9581-57dcb3362d72,Sleeping Wolf,Sleeping Wolf,,Sleeping Wolf,False
178131a1-bb63-44dd-8097-a5ac99933c30,Home Free,Home Free,a cappella; country,Home Free,False
ec121839-bde8-4812-8dca-7c4148b81749,LIZER,Lizer,,LIZER,False
abc8c902-3611-4fcf-a61a-6a6f4d26e07c,Gedz,Gedz,,Gedz,False
326894c5-953a-45ac-9774-bc348a51214d,Iwan Fals,Iwan Fals,,Iwan Fals,False
147f60cf-e5c9-4183-9c58-bb755395b819,Yüzyüzeyken Konuşuruz,Yüzyüzeyken Konuşuruz,,Yüzyüzeyken Konuşuruz,False
0bd05469-5bdf-41b4-b674-532696b77108,Nachtblut,Nachtblut,german; black metal,Nachtblut,False
27d5e639-aa98-409e-a8c4-755cd43b305a,Big Narstie,Big Narstie,grime; british hip hop,Big Narstie,False
2db3c1a5-ccb3-4b10-b800-3048ad6647f7,Old Man Saxon,Old Man Saxon,,Old Man Saxon,False
9f0b16ba-d2be-49be-8f37-4a96a17cf863,Catherine McGrath,Catherine McGrath,,Catherine McGrath,False
aebd99b0-d8a2-4ae2-9067-da52e8bda858,Rayven Justice,Rayven Justice,,Rayven Justice,False
68c0d5e5-c550-4232-b6b0-8eb35404fe16,Sofiane,Sofiane,,Sofiane,False
246aeac6-6332-4ae7-9e45-76aecd3dbc03,All About She,All About She,,All About She,False
efad2fcb-50dd-4192-8674-18b2e53f1512,Conkarah,Conkarah,,Conkarah,False
25227c04-3b4a-4f9b-a159-a77cdf4e3513,New Hope Club,New Hope Club,,New Hope Club,False
f655cec5-4a1b-4b84-9882-a83fcbe43544,Claydee,Claydee,,Claydee,False
0cb2ce20-838f-4918-9dac-8dc452ec7ed3,D-Side,D-Side,,D-Side,False
f4aad046-1197-4228-a624-691d0bbe0281,Red Line Chemistry,Red Line Chemistry,,Red Line Chemistry,False
9e9f6751-db79-4c7e-8e1f-fc1456704ff8,Samsons,SAMSONS,,Samsons,False
6e39b2e4-d569-4224-8890-8b167a02609f,Die Trying,Die Trying,rock,Die Trying,False
d567fda7-3cc8-4cd4-bd50-bcd6653af89b,Jason French,Jason French,,Jason French,False
c65e3fcc-5c6c-4237-a23d-5bccc75e8262,SCH,SCH,,SCH,False
4ea4d4f5-5a8b-4f71-bbf9-c41a9e8063c9,Binocular,Binocular,,Binocular,False
00505f51-68a8-45fc-b6d6-51be64751378,Slow Pulp,Slow Pulp,,Slow Pulp,False
b7efc324-d12b-40b5-87a8-b67ffb34a91d,Regine Velasquez,Regine Velasquez,,Regine Velasquez,False
199affdb-93c0-4a9d-a4d0-26dc4fa01806,Carly Pearce,Carly Pearce,,Carly Pearce,False
a7e4eb81-9923-438c-b5a9-47ab6046b0fb,Kiley Dean,Kiley Dean,,Kiley Dean,False
94223d29-2a1a-452c-81dc-62d21acf2f8a,Peter CottonTale,Peter Cottontale,,Peter CottonTale,False
3e39ef34-c929-405d-8ac0-e62cef0b9329,Swing,Swing,chinese; cantonese; swing,Swing,False
3f0f7527-4148-4085-a0cf-ffd89396683b,David Pomeranz,David Pomeranz,,David Pomeranz,False
eb7215c0-913b-4403-a7e2-62d22393e358,Shindy,Shindy,,Shindy,False
ada129b0-7445-4fe0-853d-daedeac3739f,Blacklite District,Blacklite District,rock,Blacklite District,False
4020ea18-d886-483c-910f-a0e7e039c097,Georgio,Georgio,hip hop; french rap,Georgio,False
87ae83df-6173-40cc-a0f2-bad543faa6aa,DaBaby,DaBaby,,DaBaby,False
d915a89a-a4ec-4dc0-8ce6-c234581cb3e9,Anthony Callea,Anthony Callea,pop; dance-pop; pop rock,Anthony Callea,False
4dbf34ad-4156-4587-8532-4219cb4fa373,Mattiel,Mattiel,,Mattiel,False
d06f8436-7fa4-4516-bc5c-058ed3360a3f,Jordan Feliz,Jordan Feliz,christian; christian pop; r&b; groove pop,Jordan Feliz,False
a3d06489-468b-4227-90f7-82860ac85e24,Avery Wilson,Avery Wilson,,Avery Wilson,False
5a0160c9-5713-48db-b2c1-ab152da2a7e6,Red Vox,Red Vox,alternative rock; indie rock; psychedelic rock,Red Vox,False
334c33bb-18d3-4c34-a9e9-00f7000c59b3,Smooky MarGielaa,Smooky MarGielaa,,Smooky MarGielaa,False
af84073d-3b6d-4390-9d3f-bf65a91c824f,Monica,Monica & Brandy,pop; american; hip-hop; hip hop; rnb; hip hop rnb and dance hall; hip hop soul; contemporary r&b,Monica,False
c86c57a7-8030-4e70-a716-e4da292cb0cd,Bridget Kelly,Bridget Kelly,pop; soul; contemporary r&b,Bridget Kelly,False
6d56b154-0051-47bd-96c5-fabc2f062305,CASisDEAD,CASisDEAD,,CASisDEAD,False
265d1eaf-902d-447f-b060-a9d6b20543cf,Jae Stephens,Jae Stephens,,Jae Stephens,False
0a448419-f7ab-4695-b59e-63cc812d4576,Mario Bautista,Mario Bautista,,Mario Bautista,False
0a7fd2c2-d03b-45d3-bc47-47547f4a91e4,Kitchie Nadal,Kitchie Nadal,,Kitchie Nadal,False
faabeed5-3dd0-4be5-aec5-e6486e68db2f,Cody Johnson,Cody Johnson,,Cody Johnson,False
b5d96b32-ebc5-4696-a5c0-e0a98d933b0d,Ten 2 Five,Ten 2 Five,,Ten 2 Five,False
24d60e23-bee9-4100-912d-35c2ccf8b4de,K.A.A.N.,K.A.A.N.,rap; hip-hop,K.A.A.N.,False
9e0962a0-1fdf-4877-b75a-f14569e5836c,JBJ,JBJ,,JBJ,False
b4e501fe-3b2b-4939-80d3-8f071efa6519,SayWeCanFly,SayWeCanFly,,SayWeCanFly,False
62bddca9-11d7-48cd-ba2f-ac9e46530e7b,Alfie Templeman,Alfie Templeman,,Alfie Templeman,False
b25798de-0ca8-4f44-886e-3d00f6e9be6e,Orion Sun,Orion Sun,,Orion Sun,False
ea01b409-1ffc-4cd2-94a6-50c9a8a08a26,Nervosa,Nervosa,thrash metal; female; brazil; female fronted; all-female; nervosa; all female thrash metal band; fernanda lira; fernanda terra; prika amaral; nervosa thrash,Nervosa,False
fd32fe8c-2592-44de-84c8-daf40a4e017a,Wande Coal,Wande Coal,,Wande Coal,False
f4bfca91-75d6-4b4a-81e2-bd5149fb24ba,Loqiemean,Loqiemean,,Loqiemean,False
46529d01-1004-474b-972a-aaa26687a75f,True Faith,True Faith,,True Faith,False
fbd94029-33e3-4098-8a1f-602670891f52,Arc North,Arc North,,Arc North,False
cf6375bc-76b7-405c-8d69-c08b499bce74,Jess Moskaluke,Jess Moskaluke,pop; canadian; country; jess; moskaluke,Jess Moskaluke,False
53ef58ac-4c57-489f-bded-68d1c6aed4c8,Inkwell,Inkwell,emo,Inkwell,False
c0eb680f-88a6-450b-86b7-cf204eaa90ae,Elder Brother,Elder Brother,,Elder Brother,False
abc84fe1-7bbc-4bdf-994a-4a85ee09fe07,Regulo Caro,Regulo Caro,regional mexicano,Regulo Caro,False
f35bfbe2-d30e-402c-9ac1-fa5f90b72ec2,back number,back number,,back number,False
ca64d5fc-27b0-425f-9624-d22c0755faef,Short Stack,Short Stack,alternative rock; pop punk,Short Stack,False
62d04b22-8a36-4b11-a551-46c23f89441e,Pears,Pears,,Pears,False
9ded7dc2-70e1-4cdc-9845-27ad38c9e5fc,Lenny Tavárez,Lenny,reggaeton; latin urban; latin trap,Lenny Tavárez,False
32c6fc30-3ff9-49ac-bdca-2b4f9418237f,Gilli,Gilli,rap; hip-hop,Gilli,False
f483e8a0-baca-427a-b1c3-b06752ab88cf,Timaya,Timaya,,Timaya,False
5232bf53-696b-47c4-bf0e-df596fd9d451,Chris Holsten,Chris Holsten,,Chris Holsten,False
fb274bf0-f0d5-4304-8d4a-1df8fe5bf8ab,Qveen Herby,Qveen Herby,,Qveen Herby,False
e08eee6e-e021-40df-91b8-83a34393fef6,Temperance,Temperance,melodic heavy metal,Temperance,False
b8c77de7-0a76-44ba-a54b-df7ebbddcedd,Kamikazee,Kamikazee,,Kamikazee,False
447b01a0-fcd9-4eb0-978a-d17aa48ea00b,Coyote Theory,Coyote Theory,,Coyote Theory,False
093d8839-950e-4a5f-a946-55199c69b3bc,Rascalz,Rascalz,hip-hop; hip hop,Rascalz,False
918f48ab-1c1c-4c4d-b43d-6a337aa28096,Melissa Steel,Melissa Steel,,Melissa Steel,False
1e3f974a-eaa3-4340-a59d-d927f36d8333,Picturesque,Picturesque,,Picturesque,False
42d52219-2a8a-4e0c-b757-0fd56dfae273,Jerreau,Jerreau,,Jerreau,False
cf4c7a66-35a7-45d7-b966-0e073cd0ace9,Sunnyboys,Sunnyboys,punk; australia,Sunnyboys,False
ecebea6a-c064-4409-9699-b0bf6b5df720,NSG,NSG,,NSG,False
88539678-7e0d-47ac-86c8-54e01119f597,Taylor Henderson,Taylor Henderson,,Taylor Henderson,False
87e6218e-2fde-44c6-aab8-16f4f47934ad,Lincoln,Lincoln,,Lincoln,False
40a1d77b-a785-4d2b-ac4d-8b0aec8fdb38,These Kids Wear Crowns,These Kids Wear Crowns,,These Kids Wear Crowns,False
5272ad9e-a205-4d58-a088-2de06d6b0fbc,Jesus Piece,Jesus Piece,,Jesus Piece,False
d7b8a6d0-7e45-4a06-8eba-d43f83fdeb34,Popek,Popek,,Popek,False
905d9c0c-0632-4fab-a7b5-7d33b9699907,Ana Mena,Ana Mena,,Ana Mena,False
283f64e2-ec98-449d-99b2-276efb656439,DJ Envy,DJ Envy,,DJ Envy,False
24730293-5196-47f3-8c9e-83633f9b3faf,South Border,South Border,,South Border,False
17559120-b3f5-48f4-a807-3c06163f6acb,Mondo Rock,Mondo Rock,,Mondo Rock,False
ecca82a9-0b5f-4b01-86aa-6b9fe62b09fe,Dadju,Dadju,,Dadju,False
847850c5-4805-4452-be09-936a1880ddef,Adam Sanders,Adam Sanders,,Adam Sanders,False
e65269b6-f260-4756-b760-6f0ce938e7de,Marija Šerifović,Marija Šerifović,serbian; eurovision,Marija Šerifović,False
9ede3bf0-10ac-43f8-87b6-a67f2e95c0f5,Levante,Levante,,Levante,False
2bec0eb5-2a15-40da-8b92-d492760f4efa,GRAACE,GRAACE,,GRAACE,False
5ba46c7c-6bfc-4061-a960-75d547e6eecc,EO,Eo,,EO,False
22ab681c-9e8f-43a7-a10d-762644946e04,Armada,Armada,,Armada,False
70ac6b1c-6070-4e4b-a752-25ad8beeaddf,Maher Zain,Maher Zain,maher zain the n1 for us,Maher Zain,False
3b7fa965-3e01-4cdb-94aa-d47a4928adfd,Kimberly Cole,Kimberly Cole,,Kimberly Cole,False
452d573b-7b2e-4f95-b63d-96abf169ddce,Greta Isaac,Greta Isaac,,Greta Isaac,False
f032428d-9454-4044-a83c-9a34cbfa6244,Mike Love,Mike Love,rock; pop; surf,Mike Love,False
2f03b0e5-be4d-4012-b359-92ee44d74836,Adie,Adie,,Adie,False
d9190b3f-3888-4cf9-b60e-25af432e5450,Kahitna,Kahitna,,Kahitna,False
861dd48e-3a61-4734-8a44-42c16a444969,Mac Tyer,Mac Tyer,rap,Mac Tyer,False
4b1d3ebc-b45a-45ec-a97e-426a20c1c6ab,Spillage Village,Spillage VIllage,,Spillage Village,False
993b5a29-a8f1-49d7-9ef3-e05233041454,Jackson Wang,jackson wang,,Jackson Wang,False
8312ab2e-1593-42ac-b31f-c63e0ad35539,Rynx,RYnx,,Rynx,False
e4a42fa1-ae6a-4de8-81c7-af12ff3ea256,Jelani Aryeh,Jelani Aryeh,,Jelani Aryeh,False
9ea897f4-1267-400d-98bd-953e63f04ee9,Kaliffa,Kaliffa,,Kaliffa,False
8399eb90-4b70-4d21-b03e-49348a33cd48,Brandon,Brandon,,Brandon,False
9a8c0ee6-18c4-4c02-adf7-cc3cb5aab7a0,187 Strassenbande,187 Strassenbande,hip hop,187 Strassenbande,False
4abc4401-fb6d-438e-8f63-5e5d8a15f249,Justin Stone,Justin Stone,,Justin Stone,False
8cbf480d-4e41-45e4-9e3f-0b1ea65c644a,Deep Cotton,Deep Cotton,,Deep Cotton,False
b0021c1e-e539-4687-95ef-5252d056bda8,Tompi,Tompi,,Tompi,False
967bd5ad-a182-4c9b-aa5a-df316a40f00f,Hoody,Hoody,,Hoody,False
613a7244-965a-4e4d-9045-10090a7fe46c,Leah McFall,Leah McFall,,Leah McFall,False
ad7e4d55-571e-4d97-8012-a957b116a87d,Neurosonic,Neurosonic,,Neurosonic,False
0876c945-87af-4976-bdb6-d6606e1db5fa,Dreamcar,Dreamcar,,Dreamcar,False
942e2eeb-1ddf-4244-ba84-a1f1ab2342e5,Bokoesam,Bokoesam,,Bokoesam,False
86b3d293-cfd6-41c0-b97f-bdb3d760253a,Jon Langston,Jon Langston,,Jon Langston,False
6b012910-b795-48d4-bca4-d7cc037ef508,Ryan Kinder,Ryan Kinder,,Ryan Kinder,False
68ba9420-3a13-499b-83ad-0e01da1f0640,Myth Syzer,Myth Syzer,,Myth Syzer,False
afd85077-ed8f-4ea7-96b3-38214cd4374a,Bando Jonez,Bando Jonez,,Bando Jonez,False
5496818a-6498-42e6-83df-a56287ff6236,Aston Merrygold,Aston Merrygold,,Aston Merrygold,False
8132ac10-f409-4964-87f4-f9e7abec621b,Rossa,Rossa,,Rossa,False
bdb2e504-7372-4f5b-a6c7-d578021c53b5,Beach Bunny,Beach Bunny,pop; indie rock; power pop; indie pop; alternative pop,Beach Bunny,False
d7df60f4-5710-4405-89cc-c69a9ba198be,Rytmus,Rytmus,,Rytmus,False
9058d01e-8afc-47a4-8664-621fb5f159c0,Slayyyter,slayyyter,,Slayyyter,False
4867a1c7-32b8-402d-95f1-295349aa3ce7,Exit Eden,Exit Eden,,Exit Eden,False
3a8063d4-86a2-4df1-adb4-6b18b2643a74,Franke,Franke,,Franke,False
b05f021e-0d47-4eb1-bd67-1e553486c9c7,Capital STEEZ,Capital STEEZ,,Capital STEEZ,False
ef8bad58-7034-4ece-8ee2-fc262a483433,Sickick,Sickick,,Sickick,False
8df401e9-6084-4385-bd4c-0eef264548fa,Issa,Issa,,Issa,False
fda3d2be-c00c-4214-94e5-dc104b352580,Aviation,Aviation,,Aviation,False
ecda72a9-df77-4d42-84b9-437c6ed14b23,Boy Epic,Boy Epic,,Boy Epic,False
0bccb6e4-b43b-4b3c-ac1c-1f4b065f6edc,Arc Angels,Arc Angels,,Arc Angels,False
aad3b3ec-0e9d-4bdc-8ff6-217637948f74,OmenXIII,OmenXIII,,OmenXIII,False
78ca0b6c-9d6a-4b0f-8306-a691924c1ba6,B. Smyth,B. Smyth,,B. Smyth,False
79399e68-2b8e-4c4f-88ee-b4128292d754,Evan Taubenfeld,Evan Taubenfeld,,Evan Taubenfeld,False
6b6e69d7-19cf-4e6c-a340-033012751f15,Sharissa,Sharissa,,Sharissa,False
e7fd6685-38da-4b3b-9796-09a2562e3cd7,Tessanne Chin,Tessanne Chin,hip hop rnb and dance hall,Tessanne Chin,False
c3f8cdfa-356b-4d9d-92b2-78f65821aff9,Chris Wallace,Chris Wallace,,Chris Wallace,False
5b65de8d-cba1-4cb4-b6dd-f9eff1aba1f9,DK,DK,,DK,False
4e0912a7-b076-4b02-aa80-eaffd2edde41,Madilyn Paige,Madilyn Paige,pop,Madilyn Paige,False
b5bd3ef3-76eb-40e0-a62e-4c0229d71410,Roy English,Roy English,,Roy English,False
b5c5cb00-b875-467a-a7ca-36c8b652d7cb,Ermal Meta,Ermal Meta,,Ermal Meta,False
45f586a3-8c71-4865-b006-7eae6b056a3a,Singuila,Singuila,,Singuila,False
02031e5c-f9ab-4b4e-bc08-a61ea11a455d,Benjamin Gibbard,Benjamin Gibbard & Andrew Kenny,united states,Benjamin Gibbard,False
08de3ebe-0cbf-4388-bd4a-6f5843e1eceb,Ravenscode,Ravenscode,,Ravenscode,False
c179f113-0925-42a6-979c-d544c5248b48,REMMI,remmi,,REMMI,False
519cacf4-8d27-4071-8b01-0824fabcdfbb,Hamza,Hamza,,Hamza,False
6df8c070-94a5-4349-ba6a-a1b2a326e0e1,Deserted Fear,Deserted Fear,death metal,Deserted Fear,False
4bedb142-545a-441f-a284-22f0c744108f,Haylie Duff,Haylie Duff,,Haylie Duff,False
66cdacbc-4f46-4791-89a0-8fb8caf3c949,Emily Hackett,Emily Hackett,,Emily Hackett,False
95416832-1e97-4578-abcc-fda9f08fc5bb,New Empire,New Empire,,New Empire,False
736648a9-846c-4530-aec6-b50479c3252c,Call Me Karizma,Call Me Karizma,,Call Me Karizma,False
ac47e721-6eba-45f1-86c7-a3b3e577b3b1,Blush,Blush,,Blush,False
90c0deea-e6f3-4e74-b5a4-fc31fb94d6b3,Elyar Fox,Elyar Fox,,Elyar Fox,False
eaee97f6-f2e4-414a-966c-f31a1fb4696a,Feid,Feid,reggaeton; latin urban,Feid,False
d04bdb5c-469f-40f2-a54b-61ac01cf7039,Elise Estrada,Elise Estrada,,Elise Estrada,False
c890419c-5ae8-453c-8338-2cdde2bcf44e,Kevin McHale,Kevin McHale,soul,Kevin McHale,False
2380d705-1af6-4fab-b408-d9c095806a46,Sfera Ebbasta,Sfera Ebbasta,rap,Sfera Ebbasta,False
f5a81109-8e48-47a6-b2c3-bb5b00eb5cc4,Timothy Bloom,Timothy Bloom,,Timothy Bloom,False
ca9d0949-8330-4a93-ac6f-1744778ce508,Claud,Claud,,Claud,False
26358518-6dac-4c5c-94d3-de849206097b,Slimane,Slimane,,Slimane,False
